"static",1150,16,2.680836
"static",1150,16,2.684706
"static",1150,16,2.680344
"static,1",1150,16,1.132308
"static,1",1150,16,1.133657
"static,1",1150,16,1.132437
"dynamic,5",1150,16,1.125578
"dynamic,5",1150,16,1.122762
"dynamic,5",1150,16,1.124329
"guided,10",1150,16,1.564988
"guided,10",1150,16,1.554203
"guided,10",1150,16,1.553484
